date,node,hour,solar_mwh,chargeable_mwh
2026-10-04,새만금,19,66.0,0.0
2026-10-04,새만금,20,32.7,0.0
2026-10-04,새만금,21,11.0,0.0
2026-10-04,새만금,22,2.7,0.0
2026-10-04,새만금,23,0.3,0.0
2026-10-04,장성,0,0.1,0.0
2026-10-04,장성,1,0.0,0.0
2026-10-04,장성,2,0.2,0.0
2026-10-04,장성,3,0.3,0.0
2026-10-04,장성,4,0.2,0.0
2026-10-04,장성,5,0.0,0.0
2026-10-04,장성,6,0.1,0.0
2026-10-04,장성,7,30.6,0.0
2026-10-04,장성,8,175.8,0.0
2026-10-04,장성,9,597.7,0.0
2026-10-04,장성,10,903.9,0.0
2026-10-04,장성,11,1132.8,378.2
2026-10-04,장성,12,934.9,637.0
2026-10-04,장성,13,897.1,0.0
2026-10-04,장성,14,684.3,0.0
2026-10-04,장성,15,399.6,150.6
2026-10-04,장성,16,235.6,0.0
2026-10-04,장성,17,304.3,0.0
2026-10-04,장성,18,309.0,0.0
2026-10-04,장성,19,263.9,0.0
2026-10-04,장성,20,130.7,0.0
2026-10-04,장성,21,44.1,0.0
2026-10-04,장성,22,10.6,0.0
2026-10-04,장성,23,1.3,0.0
2026-10-05,남원,0,0.1,0.0
2026-10-05,남원,1,0.1,0.0
2026-10-05,남원,2,0.1,0.0
2026-10-05,남원,3,0.1,0.0
2026-10-05,남원,4,0.0,0.0
2026-10-05,남원,5,0.0,0.0
2026-10-05,남원,6,2.6,0.0
2026-10-05,남원,7,50.7,0.0
2026-10-05,남원,8,156.8,0.0
2026-10-05,남원,9,284.2,0.0
2026-10-05,남원,10,315.1,0.0
2026-10-05,남원,11,360.8,0.0
2026-10-05,남원,12,378.5,154.2
2026-10-05,남원,13,380.7,130.5
2026-10-05,남원,14,389.1,0.0
2026-10-05,남원,15,340.3,0.0
2026-10-05,남원,16,237.0,0.0
2026-10-05,남원,17,163.2,0.0
2026-10-05,남원,18,97.7,0.0
2026-10-05,남원,19,82.5,0.0
2026-10-05,남원,20,67.3,0.0
2026-10-05,남원,21,34.2,0.0
2026-10-05,남원,22,8.4,0.0
2026-10-05,남원,23,0.9,0.0
2026-10-05,동산,0,0.1,0.0
2026-10-05,동산,1,0.1,0.0
2026-10-05,동산,2,0.1,0.0
2026-10-05,동산,3,0.1,0.0
2026-10-05,동산,4,0.0,0.0
2026-10-05,동산,5,0.0,0.0
2026-10-05,동산,6,2.6,0.0
2026-10-05,동산,7,50.7,0.0
2026-10-05,동산,8,156.8,0.0
2026-10-05,동산,9,284.2,0.0
2026-10-05,동산,10,315.1,0.0
2026-10-05,동산,11,360.8,0.0
2026-10-05,동산,12,378.5,154.2
2026-10-05,동산,13,380.7,130.5
2026-10-05,동산,14,389.1,0.0
2026-10-05,동산,15,340.3,0.0
2026-10-05,동산,16,237.0,0.0
2026-10-05,동산,17,163.2,0.0
2026-10-05,동산,18,97.7,0.0
2026-10-05,동산,19,82.5,0.0
2026-10-05,동산,20,67.3,0.0
2026-10-05,동산,21,34.2,0.0
2026-10-05,동산,22,8.4,0.0
2026-10-05,동산,23,0.9,0.0
2026-10-05,새만금,0,0.1,0.0
2026-10-05,새만금,1,0.1,0.0
2026-10-05,새만금,2,0.1,0.0
2026-10-05,새만금,3,0.1,0.0
2026-10-05,새만금,4,0.0,0.0
2026-10-05,새만금,5,0.0,0.0
2026-10-05,새만금,6,2.6,0.0
2026-10-05,새만금,7,50.7,0.0
2026-10-05,새만금,8,156.8,0.0
2026-10-05,새만금,9,284.2,0.0
2026-10-05,새만금,10,315.1,0.0
2026-10-05,새만금,11,360.8,0.0
2026-10-05,새만금,12,378.5,154.2
2026-10-05,새만금,13,380.7,130.5
2026-10-05,새만금,14,389.1,0.0
2026-10-05,새만금,15,340.3,0.0
2026-10-05,새만금,16,237.0,0.0
2026-10-05,새만금,17,163.2,0.0
2026-10-05,새만금,18,97.7,0.0
2026-10-05,새만금,19,82.5,0.0
2026-10-05,새만금,20,67.3,0.0
2026-10-05,새만금,21,34.2,0.0
2026-10-05,새만금,22,8.4,0.0
2026-10-05,새만금,23,0.9,0.0
2026-10-05,장성,0,0.2,0.0
2026-10-05,장성,1,0.3,0.0
2026-10-05,장성,2,0.3,0.0
2026-10-05,장성,3,0.3,0.0
2026-10-05,장성,4,0.0,0.0
2026-10-05,장성,5,0.1,0.0
2026-10-05,장성,6,10.4,0.0
2026-10-05,장성,7,202.4,0.0
2026-10-05,장성,8,626.6,0.0
2026-10-05,장성,9,1135.8,0.0
2026-10-05,장성,10,1259.2,0.0
2026-10-05,장성,11,1442.0,0.0
2026-10-05,장성,12,1512.4,616.3
2026-10-05,장성,13,1521.2,521.4
2026-10-05,장성,14,1555.1,0.0
2026-10-05,장성,15,1359.9,0.0
2026-10-05,장성,16,947.2,0.0
2026-10-05,장성,17,652.3,0.0
2026-10-05,장성,18,390.2,0.0
2026-10-05,장성,19,329.9,0.0
2026-10-05,장성,20,268.8,0.0
2026-10-05,장성,21,136.5,0.0
2026-10-05,장성,22,33.6,0.0
2026-10-05,장성,23,3.7,0.0
2026-10-06,남원,0,0.0,0.0
2026-10-06,남원,1,0.1,0.0
2026-10-06,남원,2,0.1,0.0
2026-10-06,남원,3,0.0,0.0
2026-10-06,남원,4,0.0,0.0
2026-10-06,남원,5,0.0,0.0
2026-10-06,남원,6,3.0,0.0
2026-10-06,남원,7,19.5,0.0
2026-10-06,남원,8,47.3,0.0
2026-10-06,남원,9,77.6,0.0
2026-10-06,남원,10,93.3,34.9
2026-10-06,남원,11,99.7,42.1
2026-10-06,남원,12,118.2,55.2
2026-10-06,남원,13,140.2,47.0
2026-10-06,남원,14,134.5,44.3
2026-10-06,남원,15,105.4,56.0
2026-10-06,남원,16,104.0,0.0
2026-10-06,남원,17,108.9,0.0
2026-10-06,남원,18,75.2,0.0
2026-10-06,남원,19,33.8,0.0
2026-10-06,남원,20,7.4,0.0
2026-10-06,남원,21,0.5,0.0
2026-10-06,남원,22,0.0,0.0
2026-10-06,남원,23,0.0,0.0
2026-10-06,동산,0,0.0,0.0
2026-10-06,동산,1,0.1,0.0
2026-10-06,동산,2,0.1,0.0
2026-10-06,동산,3,0.0,0.0
2026-10-06,동산,4,0.0,0.0
2026-10-06,동산,5,0.0,0.0
2026-10-06,동산,6,3.0,0.0
2026-10-06,동산,7,19.5,0.0
2026-10-06,동산,8,47.3,0.0
2026-10-06,동산,9,77.6,0.0
2026-10-06,동산,10,93.3,34.9
2026-10-06,동산,11,99.7,42.1
2026-10-06,동산,12,118.2,55.2
2026-10-06,동산,13,140.2,47.0
2026-10-06,동산,14,134.5,44.3
2026-10-06,동산,15,105.4,56.0
2026-10-06,동산,16,104.0,0.0
2026-10-06,동산,17,108.9,0.0
2026-10-06,동산,18,75.2,0.0
2026-10-06,동산,19,33.8,0.0
2026-10-06,동산,20,7.4,0.0
2026-10-06,동산,21,0.5,0.0
2026-10-06,동산,22,0.0,0.0
2026-10-06,동산,23,0.0,0.0
2026-10-06,새만금,0,0.0,0.0
2026-10-06,새만금,1,0.1,0.0
2026-10-06,새만금,2,0.1,0.0
2026-10-06,새만금,3,0.0,0.0
2026-10-06,새만금,4,0.0,0.0
2026-10-06,새만금,5,0.0,0.0
2026-10-06,새만금,6,3.0,0.0
2026-10-06,새만금,7,19.5,0.0
2026-10-06,새만금,8,47.3,0.0
2026-10-06,새만금,9,77.6,0.0
2026-10-06,새만금,10,93.3,34.9
2026-10-06,새만금,11,99.7,42.1
2026-10-06,새만금,12,118.2,55.2
2026-10-06,새만금,13,140.2,47.0
2026-10-06,새만금,14,134.5,44.3
2026-10-06,새만금,15,105.4,56.0
2026-10-06,새만금,16,104.0,0.0
2026-10-06,새만금,17,108.9,0.0
2026-10-06,새만금,18,75.2,0.0
2026-10-06,새만금,19,33.8,0.0
2026-10-06,새만금,20,7.4,0.0
2026-10-06,새만금,21,0.5,0.0
2026-10-06,새만금,22,0.0,0.0
2026-10-06,새만금,23,0.0,0.0
2026-10-06,장성,0,0.0,0.0
2026-10-06,장성,1,0.2,0.0
2026-10-06,장성,2,0.3,0.0
2026-10-06,장성,3,0.0,0.0
2026-10-06,장성,4,0.0,0.0
2026-10-06,장성,5,0.1,0.0
2026-10-06,장성,6,11.8,0.0
2026-10-06,장성,7,77.9,0.0
2026-10-06,장성,8,189.2,0.0
2026-10-06,장성,9,310.1,0.0
2026-10-06,장성,10,372.8,139.4
2026-10-06,장성,11,398.3,168.3
2026-10-06,장성,12,472.4,220.5
2026-10-06,장성,13,560.3,187.7
2026-10-06,장성,14,537.6,176.8
2026-10-06,장성,15,421.1,223.8
2026-10-06,장성,16,415.5,0.0
2026-10-06,장성,17,435.2,0.0
2026-10-06,장성,18,300.6,0.0
2026-10-06,장성,19,135.1,0.0
2026-10-06,장성,20,29.6,0.0
2026-10-06,장성,21,2.2,0.0
2026-10-06,장성,22,0.1,0.0
2026-10-06,장성,23,0.0,0.0
2026-10-07,남원,0,0.0,0.0
2026-10-07,남원,1,0.1,0.0
2026-10-07,남원,2,0.1,0.0
2026-10-07,남원,3,0.1,0.0
2026-10-07,남원,4,0.0,0.0
2026-10-07,남원,5,0.0,0.0
2026-10-07,남원,6,0.0,0.0
2026-10-07,남원,7,0.4,0.0
2026-10-07,남원,8,11.2,0.0
2026-10-07,남원,9,41.5,0.0
2026-10-07,남원,10,75.0,0.0
2026-10-07,남원,11,114.1,47.1
2026-10-07,남원,12,125.9,55.3
2026-10-07,남원,13,106.4,67.4
2026-10-07,남원,14,94.0,53.7
2026-10-07,남원,15,68.9,50.1
2026-10-07,남원,16,65.5,0.0
2026-10-07,남원,17,69.1,0.0
2026-10-07,남원,18,22.5,0.0
2026-10-07,남원,19,9.9,0.0
2026-10-07,남원,20,4.4,0.0
2026-10-07,남원,21,1.9,0.0
2026-10-07,남원,22,0.5,0.0
2026-10-07,남원,23,0.1,0.0
2026-10-07,동산,0,0.0,0.0
2026-10-07,동산,1,0.1,0.0
2026-10-07,동산,2,0.1,0.0
2026-10-07,동산,3,0.1,0.0
2026-10-07,동산,4,0.0,0.0
2026-10-07,동산,5,0.0,0.0
2026-10-07,동산,6,0.0,0.0
2026-10-07,동산,7,0.4,0.0
2026-10-07,동산,8,11.2,0.0
2026-10-07,동산,9,41.5,0.0
2026-10-07,동산,10,75.0,0.0
2026-10-07,동산,11,114.1,47.1
2026-10-07,동산,12,125.9,55.3
2026-10-07,동산,13,106.4,67.4
2026-10-07,동산,14,94.0,53.7
2026-10-07,동산,15,68.9,50.1
2026-10-07,동산,16,65.5,0.0
2026-10-07,동산,17,69.1,0.0
2026-10-07,동산,18,22.5,0.0
2026-10-07,동산,19,9.9,0.0
2026-10-07,동산,20,4.4,0.0
2026-10-07,동산,21,1.9,0.0
2026-10-07,동산,22,0.5,0.0
2026-10-07,동산,23,0.1,0.0
2026-10-07,새만금,0,0.0,0.0
2026-10-07,새만금,1,0.1,0.0
2026-10-07,새만금,2,0.1,0.0
2026-10-07,새만금,3,0.1,0.0
2026-10-07,새만금,4,0.0,0.0
2026-10-07,새만금,5,0.0,0.0
2026-10-07,새만금,6,0.0,0.0
2026-10-07,새만금,7,0.4,0.0
2026-10-07,새만금,8,11.2,0.0
2026-10-07,새만금,9,41.5,0.0
2026-10-07,새만금,10,75.0,0.0
2026-10-07,새만금,11,114.1,47.1
2026-10-07,새만금,12,125.9,55.3
2026-10-07,새만금,13,106.4,67.4
2026-10-07,새만금,14,94.0,53.7
2026-10-07,새만금,15,68.9,50.1
2026-10-07,새만금,16,65.5,0.0
2026-10-07,새만금,17,69.1,0.0
2026-10-07,새만금,18,22.5,0.0
2026-10-07,새만금,19,9.9,0.0
2026-10-07,새만금,20,4.4,0.0
2026-10-07,새만금,21,1.9,0.0
2026-10-07,새만금,22,0.5,0.0
2026-10-07,새만금,23,0.1,0.0
2026-10-07,장성,0,0.1,0.0
2026-10-07,장성,1,0.2,0.0
2026-10-07,장성,2,0.3,0.0
2026-10-07,장성,3,0.3,0.0
2026-10-07,장성,4,0.0,0.0
2026-10-07,장성,5,0.0,0.0
2026-10-07,장성,6,0.0,0.0
2026-10-07,장성,7,1.6,0.0
2026-10-07,장성,8,44.7,0.0
2026-10-07,장성,9,165.8,0.0
2026-10-07,장성,10,299.5,0.0
2026-10-07,장성,11,455.8,188.0
2026-10-07,장성,12,503.1,221.2
2026-10-07,장성,13,425.3,269.3
2026-10-07,장성,14,375.5,214.4
2026-10-07,장성,15,275.5,200.1
2026-10-07,장성,16,261.8,0.0
2026-10-07,장성,17,276.0,0.0
2026-10-07,장성,18,89.9,0.0
2026-10-07,장성,19,39.8,0.0
2026-10-07,장성,20,17.6,0.0
2026-10-07,장성,21,7.6,0.0
2026-10-07,장성,22,2.1,0.0
2026-10-07,장성,23,0.4,0.0
2026-10-08,남원,0,0.0,0.0
2026-10-08,남원,1,0.0,0.0
2026-10-08,남원,2,0.0,0.0
2026-10-08,남원,3,0.0,0.0
2026-10-08,남원,4,0.0,0.0
2026-10-08,남원,5,0.0,0.0
2026-10-08,남원,6,0.2,0.0
2026-10-08,남원,7,13.8,0.0
2026-10-08,남원,8,58.8,0.0
2026-10-08,남원,9,129.0,1.3
2026-10-08,남원,10,147.3,59.6
2026-10-08,남원,11,171.6,40.9
2026-10-08,남원,12,186.8,38.2
2026-10-08,남원,13,157.9,67.8
2026-10-08,남원,14,151.6,48.5
2026-10-08,남원,15,129.5,13.4
2026-10-08,남원,16,107.4,0.0
2026-10-08,남원,17,92.7,0.0
2026-10-08,남원,18,72.7,0.0
2026-10-08,남원,19,46.9,0.0
2026-10-08,남원,20,12.0,0.0
2026-10-08,남원,21,2.4,0.0
2026-10-08,남원,22,0.3,0.0
2026-10-08,남원,23,0.1,0.0
2026-10-08,동산,0,0.0,0.0
2026-10-08,동산,1,0.0,0.0
2026-10-08,동산,2,0.0,0.0
2026-10-08,동산,3,0.0,0.0
2026-10-08,동산,4,0.0,0.0
2026-10-08,동산,5,0.0,0.0
2026-10-08,동산,6,0.2,0.0
2026-10-08,동산,7,13.8,0.0
2026-10-08,동산,8,58.8,0.0
2026-10-08,동산,9,129.0,1.3
2026-10-08,동산,10,147.3,59.6
2026-10-08,동산,11,171.6,40.9
2026-10-08,동산,12,186.8,38.2
2026-10-08,동산,13,157.9,67.8
2026-10-08,동산,14,151.6,48.5
2026-10-08,동산,15,129.5,13.4
2026-10-08,동산,16,107.4,0.0
2026-10-08,동산,17,92.7,0.0
2026-10-08,동산,18,72.7,0.0
2026-10-08,동산,19,46.9,0.0
2026-10-08,동산,20,12.0,0.0
2026-10-08,동산,21,2.4,0.0
2026-10-08,동산,22,0.3,0.0
2026-10-08,동산,23,0.1,0.0
2026-10-08,새만금,0,0.0,0.0
2026-10-08,새만금,1,0.0,0.0
2026-10-08,새만금,2,0.0,0.0
2026-10-08,새만금,3,0.0,0.0
2026-10-08,새만금,4,0.0,0.0
2026-10-08,새만금,5,0.0,0.0
2026-10-08,새만금,6,0.2,0.0
2026-10-08,새만금,7,13.8,0.0
2026-10-08,새만금,8,58.8,0.0
2026-10-08,새만금,9,129.0,1.3
2026-10-08,새만금,10,147.3,59.6
2026-10-08,새만금,11,171.6,40.9
2026-10-08,새만금,12,186.8,38.2
2026-10-08,새만금,13,157.9,67.8
2026-10-08,새만금,14,151.6,48.5
2026-10-08,새만금,15,129.5,13.4
2026-10-08,새만금,16,107.4,0.0
2026-10-08,새만금,17,92.7,0.0
2026-10-08,새만금,18,72.7,0.0
2026-10-08,새만금,19,46.9,0.0
2026-10-08,새만금,20,12.0,0.0
2026-10-08,새만금,21,2.4,0.0
2026-10-08,새만금,22,0.3,0.0
2026-10-08,새만금,23,0.1,0.0
2026-10-08,장성,0,0.0,0.0
2026-10-08,장성,1,0.0,0.0
2026-10-08,장성,2,0.1,0.0
2026-10-08,장성,3,0.0,0.0
2026-10-08,장성,4,0.0,0.0
2026-10-08,장성,5,0.0,0.0
2026-10-08,장성,6,0.9,0.0
2026-10-08,장성,7,55.0,0.0
2026-10-08,장성,8,235.0,0.0
2026-10-08,장성,9,515.5,5.0
2026-10-08,장성,10,588.4,238.4
2026-10-08,장성,11,685.7,163.2
2026-10-08,장성,12,746.3,152.9
2026-10-08,장성,13,631.0,270.9
2026-10-08,장성,14,606.0,194.0
2026-10-08,장성,15,517.5,53.4
2026-10-08,장성,16,429.3,0.0
2026-10-08,장성,17,370.5,0.0
2026-10-08,장성,18,290.5,0.0
2026-10-08,장성,19,187.3,0.0
2026-10-08,장성,20,48.1,0.0
2026-10-08,장성,21,9.4,0.0
2026-10-08,장성,22,1.2,0.0
2026-10-08,장성,23,0.2,0.0
2026-10-09,남원,0,0.1,0.0
2026-10-09,남원,1,0.1,0.0
2026-10-09,남원,2,0.1,0.0
2026-10-09,남원,3,0.1,0.0
2026-10-09,남원,4,0.0,0.0
2026-10-09,남원,5,0.3,0.0
2026-10-09,남원,6,23.0,0.0
2026-10-09,남원,7,79.3,0.0
2026-10-09,남원,8,164.3,44.2
2026-10-09,남원,9,145.4,81.8
2026-10-09,남원,10,90.1,37.0
2026-10-09,남원,11,75.3,38.9
2026-10-09,남원,12,78.1,41.8
2026-10-09,남원,13,72.9,0.0
2026-10-09,남원,14,54.5,0.0
2026-10-09,남원,15,42.0,0.0
2026-10-09,남원,16,55.2,0.0
2026-10-09,남원,17,95.4,0.0
2026-10-09,남원,18,32.3,0.0
2026-10-09,남원,19,4.3,0.0
2026-10-09,남원,20,1.6,0.0
2026-10-09,남원,21,0.2,0.0
2026-10-09,남원,22,0.0,0.0
2026-10-09,남원,23,0.0,0.0
2026-10-09,동산,0,0.1,0.0
2026-10-09,동산,1,0.1,0.0
2026-10-09,동산,2,0.1,0.0
2026-10-09,동산,3,0.1,0.0
2026-10-09,동산,4,0.0,0.0
2026-10-09,동산,5,0.3,0.0
2026-10-09,동산,6,23.0,0.0
2026-10-09,동산,7,79.3,0.0
2026-10-09,동산,8,164.3,44.2
2026-10-09,동산,9,145.4,81.8
2026-10-09,동산,10,90.1,37.0
2026-10-09,동산,11,75.3,38.9
2026-10-09,동산,12,78.1,41.8
2026-10-09,동산,13,72.9,0.0
2026-10-09,동산,14,54.5,0.0
2026-10-09,동산,15,42.0,0.0
2026-10-09,동산,16,55.2,0.0
2026-10-09,동산,17,95.4,0.0
2026-10-09,동산,18,32.3,0.0
2026-10-09,동산,19,4.3,0.0
2026-10-09,동산,20,1.6,0.0
2026-10-09,동산,21,0.2,0.0
2026-10-09,동산,22,0.0,0.0
2026-10-09,동산,23,0.0,0.0
2026-10-09,새만금,0,0.1,0.0
2026-10-09,새만금,1,0.1,0.0
2026-10-09,새만금,2,0.1,0.0
2026-10-09,새만금,3,0.1,0.0
2026-10-09,새만금,4,0.0,0.0
2026-10-09,새만금,5,0.3,0.0
2026-10-09,새만금,6,23.0,0.0
2026-10-09,새만금,7,79.3,0.0
2026-10-09,새만금,8,164.3,44.2
2026-10-09,새만금,9,145.4,81.8
2026-10-09,새만금,10,90.1,37.0
2026-10-09,새만금,11,75.3,38.9
2026-10-09,새만금,12,78.1,41.8
2026-10-09,새만금,13,72.9,0.0
2026-10-09,새만금,14,54.5,0.0
2026-10-09,새만금,15,42.0,0.0
2026-10-09,새만금,16,55.2,0.0
2026-10-09,새만금,17,95.4,0.0
2026-10-09,새만금,18,32.3,0.0
2026-10-09,새만금,19,4.3,0.0
2026-10-09,새만금,20,1.6,0.0
2026-10-09,새만금,21,0.2,0.0
2026-10-09,새만금,22,0.0,0.0
2026-10-09,새만금,23,0.0,0.0
2026-10-09,장성,0,0.5,0.0
2026-10-09,장성,1,0.3,0.0
2026-10-09,장성,2,0.3,0.0
2026-10-09,장성,3,0.4,0.0
2026-10-09,장성,4,0.1,0.0
2026-10-09,장성,5,1.4,0.0
2026-10-09,장성,6,92.0,0.0
2026-10-09,장성,7,316.9,0.0
2026-10-09,장성,8,656.4,176.6
2026-10-09,장성,9,581.2,327.0
2026-10-09,장성,10,360.2,148.1
2026-10-09,장성,11,300.9,155.4
2026-10-09,장성,12,312.2,166.8
2026-10-09,장성,13,291.2,0.0
2026-10-09,장성,14,217.8,0.0
2026-10-09,장성,15,167.8,0.0
2026-10-09,장성,16,220.5,0.0
2026-10-09,장성,17,381.2,0.0
2026-10-09,장성,18,129.1,0.0
2026-10-09,장성,19,17.3,0.0
2026-10-09,장성,20,6.3,0.0
2026-10-09,장성,21,1.0,0.0
2026-10-09,장성,22,0.2,0.0
2026-10-09,장성,23,0.0,0.0
2026-10-10,남원,0,0.0,0.0
2026-10-10,남원,1,0.0,0.0
2026-10-10,남원,2,0.1,0.0
2026-10-10,남원,3,0.1,0.0
2026-10-10,남원,4,0.0,0.0
2026-10-10,남원,5,0.0,0.0
2026-10-10,남원,6,0.0,0.0
2026-10-10,남원,7,9.9,0.0
2026-10-10,남원,8,39.3,0.0
2026-10-10,남원,9,65.2,0.0
2026-10-10,남원,10,96.3,55.7
2026-10-10,남원,11,112.2,62.5
2026-10-10,남원,12,99.3,45.9
2026-10-10,남원,13,82.2,66.0
2026-10-10,남원,14,56.6,0.0
2026-10-10,남원,15,30.0,0.0
2026-10-10,남원,16,24.1,0.0
2026-10-10,남원,17,58.4,0.0
2026-10-10,남원,18,24.6,0.0
2026-10-10,남원,19,5.0,0.0
2026-10-10,남원,20,1.5,0.0
2026-10-10,남원,21,0.3,0.0
2026-10-10,남원,22,0.0,0.0
2026-10-10,남원,23,0.0,0.0
2026-10-10,동산,0,0.0,0.0
2026-10-10,동산,1,0.0,0.0
2026-10-10,동산,2,0.1,0.0
2026-10-10,동산,3,0.1,0.0
2026-10-10,동산,4,0.0,0.0
2026-10-10,동산,5,0.0,0.0
2026-10-10,동산,6,0.0,0.0
2026-10-10,동산,7,9.9,0.0
2026-10-10,동산,8,39.3,0.0
2026-10-10,동산,9,65.2,0.0
2026-10-10,동산,10,96.3,55.7
2026-10-10,동산,11,112.2,62.5
2026-10-10,동산,12,99.3,45.9
2026-10-10,동산,13,82.2,66.0
2026-10-10,동산,14,56.6,0.0
2026-10-10,동산,15,30.0,0.0
2026-10-10,동산,16,24.1,0.0
2026-10-10,동산,17,58.4,0.0
2026-10-10,동산,18,24.6,0.0
2026-10-10,동산,19,5.0,0.0
2026-10-10,동산,20,1.5,0.0
2026-10-10,동산,21,0.3,0.0
2026-10-10,동산,22,0.0,0.0
2026-10-10,동산,23,0.0,0.0
2026-10-10,새만금,0,0.0,0.0
2026-10-10,새만금,1,0.0,0.0
2026-10-10,새만금,2,0.1,0.0
2026-10-10,새만금,3,0.1,0.0
2026-10-10,새만금,4,0.0,0.0
2026-10-10,새만금,5,0.0,0.0
2026-10-10,새만금,6,0.0,0.0
2026-10-10,새만금,7,9.9,0.0
2026-10-10,새만금,8,39.3,0.0
2026-10-10,새만금,9,65.2,0.0
2026-10-10,새만금,10,96.3,55.7
2026-10-10,새만금,11,112.2,62.5
2026-10-10,새만금,12,99.3,45.9
2026-10-10,새만금,13,82.2,66.0
2026-10-10,새만금,14,56.6,0.0
2026-10-10,새만금,15,30.0,0.0
2026-10-10,새만금,16,24.1,0.0
2026-10-10,새만금,17,58.4,0.0
2026-10-10,새만금,18,24.6,0.0
2026-10-10,새만금,19,5.0,0.0
2026-10-10,새만금,20,1.5,0.0
2026-10-10,새만금,21,0.3,0.0
2026-10-10,새만금,22,0.0,0.0
2026-10-10,새만금,23,0.0,0.0
2026-10-10,장성,0,0.1,0.0
2026-10-10,장성,1,0.0,0.0
2026-10-10,장성,2,0.2,0.0
2026-10-10,장성,3,0.3,0.0
2026-10-10,장성,4,0.2,0.0
2026-10-10,장성,5,0.0,0.0
2026-10-10,장성,6,0.0,0.0
2026-10-10,장성,7,39.7,0.0
2026-10-10,장성,8,157.2,0.0
2026-10-10,장성,9,260.6,0.0
2026-10-10,장성,10,384.7,222.5
2026-10-10,장성,11,448.4,249.7
2026-10-10,장성,12,396.8,183.4
2026-10-10,장성,13,328.5,263.8
2026-10-10,장성,14,226.2,0.0
2026-10-10,장성,15,119.9,0.0
2026-10-10,장성,16,96.5,0.0
2026-10-10,장성,17,233.4,0.0
2026-10-10,장성,18,98.5,0.0
2026-10-10,장성,19,20.2,0.0
2026-10-10,장성,20,6.0,0.0
2026-10-10,장성,21,1.4,0.0
2026-10-10,장성,22,0.2,0.0
2026-10-10,장성,23,0.0,0.0
2026-10-11,남원,0,0.0,0.0
2026-10-11,남원,1,0.0,0.0
2026-10-11,남원,2,0.1,0.0
2026-10-11,남원,3,0.0,0.0
2026-10-11,남원,4,0.0,0.0
2026-10-11,남원,5,0.0,0.0
2026-10-11,남원,6,0.2,0.0
2026-10-11,남원,7,17.0,0.0
2026-10-11,남원,8,67.8,0.0
2026-10-11,남원,9,122.8,0.0
2026-10-11,남원,10,174.7,53.6
2026-10-11,남원,11,217.5,76.1
2026-10-11,남원,12,246.1,72.7
2026-10-11,남원,13,236.8,0.0
2026-10-11,남원,14,205.4,0.0
2026-10-11,남원,15,170.4,0.0
2026-10-11,남원,16,103.2,0.0
2026-10-11,남원,17,91.7,0.0
2026-10-11,남원,18,77.5,0.0
2026-10-11,남원,19,64.7,0.0
2026-10-11,남원,20,38.1,0.0
2026-10-11,남원,21,13.1,0.0
2026-10-11,남원,22,2.6,0.0
2026-10-11,남원,23,0.1,0.0
2026-10-11,동산,0,0.0,0.0
2026-10-11,동산,1,0.0,0.0
2026-10-11,동산,2,0.1,0.0
2026-10-11,동산,3,0.0,0.0
2026-10-11,동산,4,0.0,0.0
2026-10-11,동산,5,0.0,0.0
2026-10-11,동산,6,0.2,0.0
2026-10-11,동산,7,17.0,0.0
2026-10-11,동산,8,67.8,0.0
2026-10-11,동산,9,122.8,0.0
2026-10-11,동산,10,174.7,53.6
2026-10-11,동산,11,217.5,76.1
2026-10-11,동산,12,246.1,72.7
2026-10-11,동산,13,236.8,0.0
2026-10-11,동산,14,205.4,0.0
2026-10-11,동산,15,170.4,0.0
2026-10-11,동산,16,103.2,0.0
2026-10-11,동산,17,91.7,0.0
2026-10-11,동산,18,77.5,0.0
2026-10-11,동산,19,64.7,0.0
2026-10-11,동산,20,38.1,0.0
2026-10-11,동산,21,13.1,0.0
2026-10-11,동산,22,2.6,0.0
2026-10-11,동산,23,0.1,0.0
2026-10-11,새만금,0,0.0,0.0
2026-10-11,새만금,1,0.0,0.0
2026-10-11,새만금,2,0.1,0.0
2026-10-11,새만금,3,0.0,0.0
2026-10-11,새만금,4,0.0,0.0
2026-10-11,새만금,5,0.0,0.0
2026-10-11,새만금,6,0.2,0.0
2026-10-11,새만금,7,17.0,0.0
2026-10-11,새만금,8,67.8,0.0
2026-10-11,새만금,9,122.8,0.0
2026-10-11,새만금,10,174.7,53.6
2026-10-11,새만금,11,217.5,76.1
2026-10-11,새만금,12,246.1,72.7
2026-10-11,새만금,13,236.8,0.0
2026-10-11,새만금,14,205.4,0.0
2026-10-11,새만금,15,170.4,0.0
2026-10-11,새만금,16,103.2,0.0
2026-10-11,새만금,17,91.7,0.0
2026-10-11,새만금,18,77.5,0.0
2026-10-11,새만금,19,64.7,0.0
2026-10-11,새만금,20,38.1,0.0
2026-10-11,새만금,21,13.1,0.0
2026-10-11,새만금,22,2.6,0.0
2026-10-11,새만금,23,0.1,0.0
2026-10-11,장성,0,0.0,0.0
2026-10-11,장성,1,0.0,0.0
2026-10-11,장성,2,0.2,0.0
2026-10-11,장성,3,0.1,0.0
2026-10-11,장성,4,0.0,0.0
2026-10-11,장성,5,0.0,0.0
2026-10-11,장성,6,0.8,0.0
2026-10-11,장성,7,67.8,0.0
2026-10-11,장성,8,270.9,0.0
2026-10-11,장성,9,490.9,0.0
2026-10-11,장성,10,698.0,214.1
2026-10-11,장성,11,869.1,304.0
