date,hour,node,demand_mw
2026-08-13,0,서화성,14901.6
2026-08-13,0,안중,14901.6
2026-08-13,1,서화성,14190.6
2026-08-13,1,안중,14190.6
2026-08-13,2,서화성,13676
2026-08-13,2,안중,13676
2026-08-13,3,서화성,13372.2
2026-08-13,3,안중,13372.2
2026-08-13,4,서화성,13209.8
2026-08-13,4,안중,13209.8
2026-08-13,5,서화성,13262.6
2026-08-13,5,안중,13262.6
2026-08-13,6,서화성,13583
2026-08-13,6,안중,13583
2026-08-13,7,서화성,14395.2
2026-08-13,7,안중,14395.2
2026-08-13,8,서화성,15717.2
2026-08-13,8,안중,15717.2
2026-08-13,9,서화성,17227.4
2026-08-13,9,안중,17227.4
2026-08-13,10,서화성,17399.2
2026-08-13,10,안중,17399.2
2026-08-13,11,서화성,16964.4
2026-08-13,11,안중,16964.4
2026-08-13,12,서화성,16338
2026-08-13,12,안중,16338
2026-08-13,13,서화성,15505
2026-08-13,13,안중,15505
2026-08-13,14,서화성,16018.4
2026-08-13,14,안중,16018.4
2026-08-13,15,서화성,16171.8
2026-08-13,15,안중,16171.8
2026-08-13,16,서화성,16357.6
2026-08-13,16,안중,16357.6
2026-08-13,17,서화성,16851
2026-08-13,17,안중,16851
2026-08-13,18,서화성,17047.2
2026-08-13,18,안중,17047.2
2026-08-13,19,서화성,16954
2026-08-13,19,안중,16954
2026-08-13,20,서화성,16648.6
2026-08-13,20,안중,16648.6
2026-08-13,21,서화성,16011.4
2026-08-13,21,안중,16011.4
2026-08-13,22,서화성,15405.6
2026-08-13,22,안중,15405.6
2026-08-13,23,서화성,15257
2026-08-13,23,안중,15257
2026-08-14,0,서화성,14534.8
2026-08-14,0,안중,14534.8
2026-08-14,1,서화성,13545.4
2026-08-14,1,안중,13545.4
2026-08-14,2,서화성,12956.4
2026-08-14,2,안중,12956.4
2026-08-14,3,서화성,12612.4
2026-08-14,3,안중,12612.4
2026-08-14,4,서화성,12401.8
2026-08-14,4,안중,12401.8
2026-08-14,5,서화성,12382.4
2026-08-14,5,안중,12382.4
2026-08-14,6,서화성,12634.6
2026-08-14,6,안중,12634.6
2026-08-14,7,서화성,13342.6
2026-08-14,7,안중,13342.6
2026-08-14,8,서화성,14471.8
2026-08-14,8,안중,14471.8
2026-08-14,9,서화성,15923.6
2026-08-14,9,안중,15923.6
2026-08-14,10,서화성,16983.2
2026-08-14,10,안중,16983.2
2026-08-14,11,서화성,17409.2
2026-08-14,11,안중,17409.2
2026-08-14,12,서화성,17346
2026-08-14,12,안중,17346
2026-08-14,13,서화성,17039.2
2026-08-14,13,안중,17039.2
2026-08-14,14,서화성,17488.8
2026-08-14,14,안중,17488.8
2026-08-14,15,서화성,17560.2
2026-08-14,15,안중,17560.2
2026-08-14,16,서화성,17420.4
2026-08-14,16,안중,17420.4
2026-08-14,17,서화성,17490
2026-08-14,17,안중,17490
2026-08-14,18,서화성,17284.6
2026-08-14,18,안중,17284.6
2026-08-14,19,서화성,17258.2
2026-08-14,19,안중,17258.2
2026-08-14,20,서화성,17166.6
2026-08-14,20,안중,17166.6
2026-08-14,21,서화성,16617.2
2026-08-14,21,안중,16617.2
2026-08-14,22,서화성,15813.4
2026-08-14,22,안중,15813.4
2026-08-14,23,서화성,15148
2026-08-14,23,안중,15148
2026-08-15,0,서화성,14618.6
2026-08-15,0,안중,14618.6
2026-08-15,1,서화성,13573.2
2026-08-15,1,안중,13573.2
2026-08-15,2,서화성,12978.6
2026-08-15,2,안중,12978.6
2026-08-15,3,서화성,12589.2
2026-08-15,3,안중,12589.2
2026-08-15,4,서화성,12350.4
2026-08-15,4,안중,12350.4
2026-08-15,5,서화성,12279.2
2026-08-15,5,안중,12279.2
2026-08-15,6,서화성,12452.8
2026-08-15,6,안중,12452.8
2026-08-15,7,서화성,13107
2026-08-15,7,안중,13107
2026-08-15,8,서화성,14135.2
2026-08-15,8,안중,14135.2
2026-08-15,9,서화성,15437.4
2026-08-15,9,안중,15437.4
2026-08-15,10,서화성,16151
2026-08-15,10,안중,16151
2026-08-15,11,서화성,16418.4
2026-08-15,11,안중,16418.4
2026-08-15,12,서화성,16445.2
2026-08-15,12,안중,16445.2
2026-08-15,13,서화성,16298.8
2026-08-15,13,안중,16298.8
2026-08-15,14,서화성,16860.8
2026-08-15,14,안중,16860.8
2026-08-15,15,서화성,17314.2
2026-08-15,15,안중,17314.2
2026-08-15,16,서화성,17671.4
2026-08-15,16,안중,17671.4
2026-08-15,17,서화성,18095.4
2026-08-15,17,안중,18095.4
2026-08-15,18,서화성,18229.2
2026-08-15,18,안중,18229.2
2026-08-15,19,서화성,18359.8
2026-08-15,19,안중,18359.8
2026-08-15,20,서화성,18267
2026-08-15,20,안중,18267
2026-08-15,21,서화성,17711.2
2026-08-15,21,안중,17711.2
2026-08-15,22,서화성,16795.4
2026-08-15,22,안중,16795.4
2026-08-15,23,서화성,15958
2026-08-15,23,안중,15958
2026-08-16,0,서화성,15172.6
2026-08-16,0,안중,15172.6
2026-08-16,1,서화성,14113
2026-08-16,1,안중,14113
2026-08-16,2,서화성,13469.2
2026-08-16,2,안중,13469.2
2026-08-16,3,서화성,13103
2026-08-16,3,안중,13103
2026-08-16,4,서화성,12824.2
2026-08-16,4,안중,12824.2
2026-08-16,5,서화성,12775.6
2026-08-16,5,안중,12775.6
2026-08-16,6,서화성,12994.4
2026-08-16,6,안중,12994.4
2026-08-16,7,서화성,13713.6
2026-08-16,7,안중,13713.6
2026-08-16,8,서화성,14986.6
2026-08-16,8,안중,14986.6
2026-08-16,9,서화성,16643
2026-08-16,9,안중,16643
2026-08-16,10,서화성,17802.2
2026-08-16,10,안중,17802.2
2026-08-16,11,서화성,18229.2
2026-08-16,11,안중,18229.2
2026-08-16,12,서화성,17974.4
2026-08-16,12,안중,17974.4
2026-08-16,13,서화성,17652.6
2026-08-16,13,안중,17652.6
2026-08-16,14,서화성,18248
2026-08-16,14,안중,18248
2026-08-16,15,서화성,18490.6
2026-08-16,15,안중,18490.6
2026-08-16,16,서화성,18552.4
2026-08-16,16,안중,18552.4
2026-08-16,17,서화성,18644.8
2026-08-16,17,안중,18644.8
2026-08-16,18,서화성,18453.8
2026-08-16,18,안중,18453.8
2026-08-16,19,서화성,18341
2026-08-16,19,안중,18341
2026-08-16,20,서화성,18271.2
2026-08-16,20,안중,18271.2
2026-08-16,21,서화성,17517.8
2026-08-16,21,안중,17517.8
2026-08-16,22,서화성,16554.8
2026-08-16,22,안중,16554.8
2026-08-16,23,서화성,15788.6
2026-08-16,23,안중,15788.6
2026-08-17,0,서화성,13499
2026-08-17,0,안중,13499
2026-08-17,1,서화성,12678.8
2026-08-17,1,안중,12678.8
2026-08-17,2,서화성,12140.8
2026-08-17,2,안중,12140.8
2026-08-17,3,서화성,11786.8
2026-08-17,3,안중,11786.8
2026-08-17,4,서화성,11601.4
2026-08-17,4,안중,11601.4
2026-08-17,5,서화성,11621.8
2026-08-17,5,안중,11621.8
2026-08-17,6,서화성,11982.8
2026-08-17,6,안중,11982.8
2026-08-17,7,서화성,12842.4
2026-08-17,7,안중,12842.4
2026-08-17,8,서화성,14212.8
2026-08-17,8,안중,14212.8
2026-08-17,9,서화성,15915.8
2026-08-17,9,안중,15915.8
2026-08-17,10,서화성,16923.2
2026-08-17,10,안중,16923.2
2026-08-17,11,서화성,17268.6
2026-08-17,11,안중,17268.6
2026-08-17,12,서화성,17157.2
2026-08-17,12,안중,17157.2
2026-08-17,13,서화성,16931.2
2026-08-17,13,안중,16931.2
2026-08-17,14,서화성,17666.6
2026-08-17,14,안중,17666.6
2026-08-17,15,서화성,18088.6
2026-08-17,15,안중,18088.6
2026-08-17,16,서화성,18412.4
2026-08-17,16,안중,18412.4
2026-08-17,17,서화성,18942.2
2026-08-17,17,안중,18942.2
2026-08-17,18,서화성,19122.2
2026-08-17,18,안중,19122.2
2026-08-17,19,서화성,19068.8
2026-08-17,19,안중,19068.8
2026-08-17,20,서화성,18859.6
2026-08-17,20,안중,18859.6
2026-08-17,21,서화성,18157
2026-08-17,21,안중,18157
2026-08-17,22,서화성,17172
2026-08-17,22,안중,17172
2026-08-17,23,서화성,16324.8
2026-08-17,23,안중,16324.8
2026-08-18,0,서화성,13229.8
2026-08-18,0,안중,13229.8
2026-08-18,1,서화성,12410.2
2026-08-18,1,안중,12410.2
2026-08-18,2,서화성,11861.2
2026-08-18,2,안중,11861.2
2026-08-18,3,서화성,11563.2
2026-08-18,3,안중,11563.2
2026-08-18,4,서화성,11409.2
2026-08-18,4,안중,11409.2
2026-08-18,5,서화성,11486.4
2026-08-18,5,안중,11486.4
2026-08-18,6,서화성,11886.2
2026-08-18,6,안중,11886.2
2026-08-18,7,서화성,12783.8
2026-08-18,7,안중,12783.8
2026-08-18,8,서화성,14153.4
2026-08-18,8,안중,14153.4
2026-08-18,9,서화성,15726.2
2026-08-18,9,안중,15726.2
2026-08-18,10,서화성,16500.4
2026-08-18,10,안중,16500.4
2026-08-18,11,서화성,16690.8
2026-08-18,11,안중,16690.8
2026-08-18,12,서화성,16514.4
2026-08-18,12,안중,16514.4
2026-08-18,13,서화성,16177
2026-08-18,13,안중,16177
2026-08-18,14,서화성,16850.2
2026-08-18,14,안중,16850.2
2026-08-18,15,서화성,17245.4
2026-08-18,15,안중,17245.4
2026-08-18,16,서화성,17617.4
2026-08-18,16,안중,17617.4
2026-08-18,17,서화성,18259.2
2026-08-18,17,안중,18259.2
2026-08-18,18,서화성,18382.2
2026-08-18,18,안중,18382.2
2026-08-18,19,서화성,18353.4
2026-08-18,19,안중,18353.4
2026-08-18,20,서화성,18183.4
2026-08-18,20,안중,18183.4
2026-08-18,21,서화성,17464.6
2026-08-18,21,안중,17464.6
2026-08-18,22,서화성,16516.2
2026-08-18,22,안중,16516.2
2026-08-18,23,서화성,15747.6
2026-08-18,23,안중,15747.6
2026-08-19,0,서화성,14529.2
2026-08-19,0,안중,14529.2
2026-08-19,1,서화성,13477.6
2026-08-19,1,안중,13477.6
2026-08-19,2,서화성,12853.2
2026-08-19,2,안중,12853.2
2026-08-19,3,서화성,12486.2
2026-08-19,3,안중,12486.2
2026-08-19,4,서화성,12274.4
2026-08-19,4,안중,12274.4
2026-08-19,5,서화성,12218.8
2026-08-19,5,안중,12218.8
2026-08-19,6,서화성,12414.4
2026-08-19,6,안중,12414.4
2026-08-19,7,서화성,13034
2026-08-19,7,안중,13034
2026-08-19,8,서화성,13968.6
2026-08-19,8,안중,13968.6
2026-08-19,9,서화성,15147.6
2026-08-19,9,안중,15147.6
2026-08-19,10,서화성,15851.6
2026-08-19,10,안중,15851.6
2026-08-19,11,서화성,16121.4
2026-08-19,11,안중,16121.4
2026-08-19,12,서화성,15983
2026-08-19,12,안중,15983
2026-08-19,13,서화성,15608.8
2026-08-19,13,안중,15608.8
2026-08-19,14,서화성,16342.6
2026-08-19,14,안중,16342.6
2026-08-19,15,서화성,16768.6
2026-08-19,15,안중,16768.6
2026-08-19,16,서화성,17072.6
2026-08-19,16,안중,17072.6
2026-08-19,17,서화성,17547.6
2026-08-19,17,안중,17547.6
2026-08-19,18,서화성,17693.2
2026-08-19,18,안중,17693.2
2026-08-19,19,서화성,17903
2026-08-19,19,안중,17903
2026-08-19,20,서화성,17780.6
2026-08-19,20,안중,17780.6
2026-08-19,21,서화성,17238.8
2026-08-19,21,안중,17238.8
2026-08-19,22,서화성,16347.2
2026-08-19,22,안중,16347.2
2026-08-19,23,서화성,15533.4
2026-08-19,23,안중,15533.4
2026-08-20,0,서화성,12700.8
2026-08-20,0,안중,12700.8
2026-08-20,1,서화성,11893.4
2026-08-20,1,안중,11893.4
2026-08-20,2,서화성,11406.8
2026-08-20,2,안중,11406.8
2026-08-20,3,서화성,11083.6
2026-08-20,3,안중,11083.6
2026-08-20,4,서화성,10935.2
2026-08-20,4,안중,10935.2
2026-08-20,5,서화성,11001.2
2026-08-20,5,안중,11001.2
2026-08-20,6,서화성,11332.2
2026-08-20,6,안중,11332.2
2026-08-20,7,서화성,12145.4
2026-08-20,7,안중,12145.4
2026-08-20,8,서화성,13411.6
2026-08-20,8,안중,13411.6
2026-08-20,9,서화성,14965.8
2026-08-20,9,안중,14965.8
2026-08-20,10,서화성,15782
2026-08-20,10,안중,15782
2026-08-20,11,서화성,16068.6
2026-08-20,11,안중,16068.6
2026-08-20,12,서화성,15872.4
2026-08-20,12,안중,15872.4
2026-08-20,13,서화성,15634.6
2026-08-20,13,안중,15634.6
2026-08-20,14,서화성,16315.2
2026-08-20,14,안중,16315.2
2026-08-20,15,서화성,16695
2026-08-20,15,안중,16695
2026-08-20,16,서화성,16907.2
2026-08-20,16,안중,16907.2
2026-08-20,17,서화성,17266.4
2026-08-20,17,안중,17266.4
2026-08-20,18,서화성,17261
2026-08-20,18,안중,17261
2026-08-20,19,서화성,17316.8
2026-08-20,19,안중,17316.8
2026-08-20,20,서화성,17219.8
2026-08-20,20,안중,17219.8
2026-08-20,21,서화성,16753.4
2026-08-20,21,안중,16753.4
2026-08-20,22,서화성,15912
2026-08-20,22,안중,15912
2026-08-20,23,서화성,15189.4
2026-08-20,23,안중,15189.4
2026-08-21,0,서화성,12669.2
2026-08-21,0,안중,12669.2
2026-08-21,1,서화성,12022.2
2026-08-21,1,안중,12022.2
2026-08-21,2,서화성,11572.8
2026-08-21,2,안중,11572.8
2026-08-21,3,서화성,11289.4
2026-08-21,3,안중,11289.4
2026-08-21,4,서화성,11199.8
2026-08-21,4,안중,11199.8
2026-08-21,5,서화성,11354.8
2026-08-21,5,안중,11354.8
2026-08-21,6,서화성,11780.4
2026-08-21,6,안중,11780.4
2026-08-21,7,서화성,12655.2
2026-08-21,7,안중,12655.2
2026-08-21,8,서화성,14146.2
2026-08-21,8,안중,14146.2
2026-08-21,9,서화성,15925.4
2026-08-21,9,안중,15925.4
2026-08-21,10,서화성,16804.8
2026-08-21,10,안중,16804.8
2026-08-21,11,서화성,17025.4
2026-08-21,11,안중,17025.4
2026-08-21,12,서화성,16817.8
2026-08-21,12,안중,16817.8
2026-08-21,13,서화성,16170.2
2026-08-21,13,안중,16170.2
2026-08-21,14,서화성,16419
2026-08-21,14,안중,16419
2026-08-21,15,서화성,15960.6
2026-08-21,15,안중,15960.6
2026-08-21,16,서화성,15423.2
2026-08-21,16,안중,15423.2
2026-08-21,17,서화성,15457.8
2026-08-21,17,안중,15457.8
2026-08-21,18,서화성,15478.8
2026-08-21,18,안중,15478.8
2026-08-21,19,서화성,15563.8
2026-08-21,19,안중,15563.8
2026-08-21,20,서화성,15215.2
2026-08-21,20,안중,15215.2
2026-08-21,21,서화성,14572.8
2026-08-21,21,안중,14572.8
2026-08-21,22,서화성,14049
2026-08-21,22,안중,14049
2026-08-21,23,서화성,13889.2
2026-08-21,23,안중,13889.2
2026-08-22,0,서화성,14822.8
2026-08-22,0,안중,14822.8
2026-08-22,1,서화성,13710.8
2026-08-22,1,안중,13710.8
2026-08-22,2,서화성,13087.8
2026-08-22,2,안중,13087.8
2026-08-22,3,서화성,12637.2
2026-08-22,3,안중,12637.2
2026-08-22,4,서화성,12395.2
2026-08-22,4,안중,12395.2
2026-08-22,5,서화성,12309.2
2026-08-22,5,안중,12309.2
2026-08-22,6,서화성,12506
2026-08-22,6,안중,12506
2026-08-22,7,서화성,13107.4
2026-08-22,7,안중,13107.4
2026-08-22,8,서화성,13954.8
2026-08-22,8,안중,13954.8
2026-08-22,9,서화성,15127.2
2026-08-22,9,안중,15127.2
2026-08-22,10,서화성,15872.6
2026-08-22,10,안중,15872.6
2026-08-22,11,서화성,16188
2026-08-22,11,안중,16188
2026-08-22,12,서화성,16113.4
2026-08-22,12,안중,16113.4
2026-08-22,13,서화성,15856.8
2026-08-22,13,안중,15856.8
2026-08-22,14,서화성,16557.4
2026-08-22,14,안중,16557.4
2026-08-22,15,서화성,16979.4
2026-08-22,15,안중,16979.4
2026-08-22,16,서화성,17291.2
2026-08-22,16,안중,17291.2
2026-08-22,17,서화성,17771.6
2026-08-22,17,안중,17771.6
2026-08-22,18,서화성,17996.4
2026-08-22,18,안중,17996.4
2026-08-22,19,서화성,18105.6
2026-08-22,19,안중,18105.6
2026-08-22,20,서화성,17971
2026-08-22,20,안중,17971
2026-08-22,21,서화성,17493.2
2026-08-22,21,안중,17493.2
2026-08-22,22,서화성,16589.4
2026-08-22,22,안중,16589.4
2026-08-22,23,서화성,15778.4
2026-08-22,23,안중,15778.4
2026-08-23,0,서화성,14423.2
2026-08-23,0,안중,14423.2
2026-08-23,1,서화성,13532
2026-08-23,1,안중,13532
2026-08-23,2,서화성,12928.2
2026-08-23,2,안중,12928.2
2026-08-23,3,서화성,12563.2
2026-08-23,3,안중,12563.2
2026-08-23,4,서화성,12306.6
2026-08-23,4,안중,12306.6
2026-08-23,5,서화성,12236
2026-08-23,5,안중,12236
2026-08-23,6,서화성,12414.6
2026-08-23,6,안중,12414.6
2026-08-23,7,서화성,13030.4
2026-08-23,7,안중,13030.4
2026-08-23,8,서화성,14006.6
2026-08-23,8,안중,14006.6
2026-08-23,9,서화성,15346.6
2026-08-23,9,안중,15346.6
2026-08-23,10,서화성,16133
2026-08-23,10,안중,16133
2026-08-23,11,서화성,16509
2026-08-23,11,안중,16509
2026-08-23,12,서화성,16558.4
2026-08-23,12,안중,16558.4
2026-08-23,13,서화성,16456.8
2026-08-23,13,안중,16456.8
2026-08-23,14,서화성,17068
2026-08-23,14,안중,17068
2026-08-23,15,서화성,17482.2
2026-08-23,15,안중,17482.2
2026-08-23,16,서화성,17732.6
2026-08-23,16,안중,17732.6
2026-08-23,17,서화성,18071.6
2026-08-23,17,안중,18071.6
2026-08-23,18,서화성,18005
2026-08-23,18,안중,18005
2026-08-23,19,서화성,17820
2026-08-23,19,안중,17820
2026-08-23,20,서화성,17652.4
2026-08-23,20,안중,17652.4
2026-08-23,21,서화성,17045.6
2026-08-23,21,안중,17045.6
2026-08-23,22,서화성,16161
2026-08-23,22,안중,16161
2026-08-23,23,서화성,15461.8
2026-08-23,23,안중,15461.8
2026-08-24,0,서화성,15116.4
2026-08-24,0,안중,15116.4
2026-08-24,1,서화성,13972.8
2026-08-24,1,안중,13972.8
2026-08-24,2,서화성,13340.6
2026-08-24,2,안중,13340.6
2026-08-24,3,서화성,12943
2026-08-24,3,안중,12943
2026-08-24,4,서화성,12673.2
2026-08-24,4,안중,12673.2
2026-08-24,5,서화성,12600.4
2026-08-24,5,안중,12600.4
2026-08-24,6,서화성,12790.6
2026-08-24,6,안중,12790.6
2026-08-24,7,서화성,13468.2
2026-08-24,7,안중,13468.2
2026-08-24,8,서화성,14601
2026-08-24,8,안중,14601
2026-08-24,9,서화성,15915.6
2026-08-24,9,안중,15915.6
2026-08-24,10,서화성,16773.2
2026-08-24,10,안중,16773.2
2026-08-24,11,서화성,17131
2026-08-24,11,안중,17131
2026-08-24,12,서화성,17083.2
2026-08-24,12,안중,17083.2
2026-08-24,13,서화성,16844
2026-08-24,13,안중,16844
2026-08-24,14,서화성,17659.2
2026-08-24,14,안중,17659.2
2026-08-24,15,서화성,18057.6
2026-08-24,15,안중,18057.6
2026-08-24,16,서화성,18411.6
2026-08-24,16,안중,18411.6
2026-08-24,17,서화성,18993.6
2026-08-24,17,안중,18993.6
2026-08-24,18,서화성,19135
2026-08-24,18,안중,19135
2026-08-24,19,서화성,18940.6
2026-08-24,19,안중,18940.6
2026-08-24,20,서화성,18604.8
2026-08-24,20,안중,18604.8
2026-08-24,21,서화성,17964.6
2026-08-24,21,안중,17964.6
2026-08-24,22,서화성,17046
2026-08-24,22,안중,17046
2026-08-24,23,서화성,16225.8
2026-08-24,23,안중,16225.8
2026-08-25,0,서화성,14317.2
2026-08-25,0,안중,14317.2
2026-08-25,1,서화성,13326.6
2026-08-25,1,안중,13326.6
2026-08-25,2,서화성,12771.8
2026-08-25,2,안중,12771.8
2026-08-25,3,서화성,12421.6
2026-08-25,3,안중,12421.6
2026-08-25,4,서화성,12176.8
2026-08-25,4,안중,12176.8
2026-08-25,5,서화성,12154.6
2026-08-25,5,안중,12154.6
2026-08-25,6,서화성,12330.8
2026-08-25,6,안중,12330.8
2026-08-25,7,서화성,13031
2026-08-25,7,안중,13031
2026-08-25,8,서화성,14123.6
2026-08-25,8,안중,14123.6
2026-08-25,9,서화성,15569.4
2026-08-25,9,안중,15569.4
2026-08-25,10,서화성,16388.2
2026-08-25,10,안중,16388.2
2026-08-25,11,서화성,16584.6
2026-08-25,11,안중,16584.6
2026-08-25,12,서화성,16432.2
2026-08-25,12,안중,16432.2
2026-08-25,13,서화성,16155.6
2026-08-25,13,안중,16155.6
2026-08-25,14,서화성,16732.6
2026-08-25,14,안중,16732.6
2026-08-25,15,서화성,17043
2026-08-25,15,안중,17043
2026-08-25,16,서화성,17169.6
2026-08-25,16,안중,17169.6
2026-08-25,17,서화성,17510.4
2026-08-25,17,안중,17510.4
2026-08-25,18,서화성,17454.8
2026-08-25,18,안중,17454.8
2026-08-25,19,서화성,17482.4
2026-08-25,19,안중,17482.4
2026-08-25,20,서화성,17434.2
2026-08-25,20,안중,17434.2
2026-08-25,21,서화성,16986.2
2026-08-25,21,안중,16986.2
2026-08-25,22,서화성,16185.4
2026-08-25,22,안중,16185.4
2026-08-25,23,서화성,15452
2026-08-25,23,안중,15452
2026-08-26,0,서화성,15085.4
2026-08-26,0,안중,15085.4
2026-08-26,1,서화성,14018.6
2026-08-26,1,안중,14018.6
2026-08-26,2,서화성,13394.6
2026-08-26,2,안중,13394.6
2026-08-26,3,서화성,12997.6
2026-08-26,3,안중,12997.6
2026-08-26,4,서화성,12749.6
2026-08-26,4,안중,12749.6
2026-08-26,5,서화성,12709.8
2026-08-26,5,안중,12709.8
2026-08-26,6,서화성,12865.4
2026-08-26,6,안중,12865.4
2026-08-26,7,서화성,13490.8
2026-08-26,7,안중,13490.8
2026-08-26,8,서화성,14527.6
2026-08-26,8,안중,14527.6
2026-08-26,9,서화성,15852.6
2026-08-26,9,안중,15852.6
2026-08-26,10,서화성,16828.8
2026-08-26,10,안중,16828.8
2026-08-26,11,서화성,17377.4
2026-08-26,11,안중,17377.4
2026-08-26,12,서화성,17505.6
2026-08-26,12,안중,17505.6
2026-08-26,13,서화성,17258.8
2026-08-26,13,안중,17258.8
2026-08-26,14,서화성,17782.4
2026-08-26,14,안중,17782.4
2026-08-26,15,서화성,17845.8
2026-08-26,15,안중,17845.8
2026-08-26,16,서화성,17810.2
2026-08-26,16,안중,17810.2
2026-08-26,17,서화성,18093.8
2026-08-26,17,안중,18093.8
2026-08-26,18,서화성,18123
2026-08-26,18,안중,18123
2026-08-26,19,서화성,18057
2026-08-26,19,안중,18057
2026-08-26,20,서화성,17921
2026-08-26,20,안중,17921
2026-08-26,21,서화성,17319.4
2026-08-26,21,안중,17319.4
2026-08-26,22,서화성,16419.4
2026-08-26,22,안중,16419.4
2026-08-26,23,서화성,15636.8
2026-08-26,23,안중,15636.8
2026-08-27,0,서화성,13002.2
2026-08-27,0,안중,13002.2
2026-08-27,1,서화성,12269.2
2026-08-27,1,안중,12269.2
2026-08-27,2,서화성,11804.2
2026-08-27,2,안중,11804.2
2026-08-27,3,서화성,11513.8
2026-08-27,3,안중,11513.8
2026-08-27,4,서화성,11375.2
2026-08-27,4,안중,11375.2
2026-08-27,5,서화성,11463.4
2026-08-27,5,안중,11463.4
2026-08-27,6,서화성,11808.2
2026-08-27,6,안중,11808.2
2026-08-27,7,서화성,12506
2026-08-27,7,안중,12506
2026-08-27,8,서화성,13495.6
2026-08-27,8,안중,13495.6
2026-08-27,9,서화성,14805.2
2026-08-27,9,안중,14805.2
2026-08-27,10,서화성,15190.2
2026-08-27,10,안중,15190.2
2026-08-27,11,서화성,14954.6
2026-08-27,11,안중,14954.6
2026-08-27,12,서화성,14461.8
2026-08-27,12,안중,14461.8
2026-08-27,13,서화성,13654.4
2026-08-27,13,안중,13654.4
2026-08-27,14,서화성,13899.8
2026-08-27,14,안중,13899.8
2026-08-27,15,서화성,13767.8
2026-08-27,15,안중,13767.8
2026-08-27,16,서화성,13764.2
2026-08-27,16,안중,13764.2
2026-08-27,17,서화성,13987.8
2026-08-27,17,안중,13987.8
2026-08-27,18,서화성,14152
2026-08-27,18,안중,14152
2026-08-27,19,서화성,14326.6
2026-08-27,19,안중,14326.6
2026-08-27,20,서화성,14201.8
2026-08-27,20,안중,14201.8
2026-08-27,21,서화성,13794.4
2026-08-27,21,안중,13794.4
2026-08-27,22,서화성,13399
2026-08-27,22,안중,13399
2026-08-27,23,서화성,13313
2026-08-27,23,안중,13313
2026-08-28,0,서화성,12579.8
2026-08-28,0,안중,12579.8
2026-08-28,1,서화성,11835.2
2026-08-28,1,안중,11835.2
2026-08-28,2,서화성,11376.8
2026-08-28,2,안중,11376.8
2026-08-28,3,서화성,11127.4
2026-08-28,3,안중,11127.4
2026-08-28,4,서화성,10957.6
2026-08-28,4,안중,10957.6
2026-08-28,5,서화성,11020.2
2026-08-28,5,안중,11020.2
2026-08-28,6,서화성,11416.4
2026-08-28,6,안중,11416.4
2026-08-28,7,서화성,12260
2026-08-28,7,안중,12260
2026-08-28,8,서화성,13528
2026-08-28,8,안중,13528
2026-08-28,9,서화성,14988.4
2026-08-28,9,안중,14988.4
2026-08-28,10,서화성,15789.6
2026-08-28,10,안중,15789.6
2026-08-28,11,서화성,16071
2026-08-28,11,안중,16071
2026-08-28,12,서화성,16125.8
2026-08-28,12,안중,16125.8
2026-08-28,13,서화성,15874.8
2026-08-28,13,안중,15874.8
2026-08-28,14,서화성,16659
2026-08-28,14,안중,16659
2026-08-28,15,서화성,17098.8
2026-08-28,15,안중,17098.8
2026-08-28,16,서화성,17470.4
2026-08-28,16,안중,17470.4
2026-08-28,17,서화성,17967.2
2026-08-28,17,안중,17967.2
2026-08-28,18,서화성,18048
2026-08-28,18,안중,18048
2026-08-28,19,서화성,17940.2
2026-08-28,19,안중,17940.2
2026-08-28,20,서화성,17706
2026-08-28,20,안중,17706
2026-08-28,21,서화성,16855.6
2026-08-28,21,안중,16855.6
2026-08-28,22,서화성,15887.8
2026-08-28,22,안중,15887.8
2026-08-28,23,서화성,15183.8
2026-08-28,23,안중,15183.8
2026-08-29,0,서화성,13892.2
2026-08-29,0,안중,13892.2
2026-08-29,1,서화성,12958.6
2026-08-29,1,안중,12958.6
2026-08-29,2,서화성,12315.4
2026-08-29,2,안중,12315.4
2026-08-29,3,서화성,11910.4
2026-08-29,3,안중,11910.4
2026-08-29,4,서화성,11672.4
2026-08-29,4,안중,11672.4
2026-08-29,5,서화성,11615.6
2026-08-29,5,안중,11615.6
2026-08-29,6,서화성,11870
2026-08-29,6,안중,11870
2026-08-29,7,서화성,12594
2026-08-29,7,안중,12594
2026-08-29,8,서화성,13644
2026-08-29,8,안중,13644
2026-08-29,9,서화성,14956.2
2026-08-29,9,안중,14956.2
2026-08-29,10,서화성,15806.4
2026-08-29,10,안중,15806.4
2026-08-29,11,서화성,16161.2
2026-08-29,11,안중,16161.2
2026-08-29,12,서화성,16121.6
2026-08-29,12,안중,16121.6
2026-08-29,13,서화성,15914.8
2026-08-29,13,안중,15914.8
2026-08-29,14,서화성,16492
2026-08-29,14,안중,16492
2026-08-29,15,서화성,16843
2026-08-29,15,안중,16843
2026-08-29,16,서화성,17205.4
2026-08-29,16,안중,17205.4
2026-08-29,17,서화성,17728.2
2026-08-29,17,안중,17728.2
2026-08-29,18,서화성,18047.4
2026-08-29,18,안중,18047.4
2026-08-29,19,서화성,18197
2026-08-29,19,안중,18197
2026-08-29,20,서화성,18059.6
2026-08-29,20,안중,18059.6
2026-08-29,21,서화성,17452.6
2026-08-29,21,안중,17452.6
2026-08-29,22,서화성,16432.4
2026-08-29,22,안중,16432.4
2026-08-29,23,서화성,15527
